Time,max capacity,pod_1,pod_2,pod_3,pod_4,pod_6,pod_7,pod_9,pod_10,pod_11,pod_12,pod_13,pod_15,pod_16,pod_17,pod_18,pod_19,pod_20,pod_21,pod_22,pod_23,pod_24,pod_25,pod_26,pod_27,pod_28,pod_29,pod_30,pod_31,pod_32,pod_33,pod_34,pod_35,pod_36,pod_37,pod_38,pod_39,pod_40,pod_41,pod_42,pod_43,pod_44,pod_45,pod_46,pod_47,pod_48,pod_49,pod_50,pod_51,pod_52,pod_53,pod_54,pod_55,pod_56,pod_57,pod_58,pod_59,pod_60,pod_61
2025-12-09 00:14:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,231 MiB,1.26 GiB,25.5 MiB,66.5 MiB,8.45 GiB,33.8 MiB,560 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,1.44 GiB,29.4 MiB,188 MiB,9.99 MiB,25.0 MiB,96.9 MiB,109 MiB,540 MiB,13.6 MiB,25.1 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,728 MiB,1015 MiB,1013 MiB,1016 MiB,817 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:16:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,232 MiB,1.26 GiB,25.1 MiB,66.5 MiB,8.45 GiB,15.8 MiB,557 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.6 MiB,188 MiB,9.82 MiB,25.1 MiB,97.4 MiB,106 MiB,540 MiB,13.7 MiB,25.1 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,723 MiB,1014 MiB,1012 MiB,1014 MiB,814 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:18:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,233 MiB,1.26 GiB,25.1 MiB,66.5 MiB,8.45 GiB,3.13 MiB,561 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.7 MiB,189 MiB,9.91 MiB,23.9 MiB,97.3 MiB,102 MiB,540 MiB,12.7 MiB,24.6 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,724 MiB,1018 MiB,1.00 GiB,1015 MiB,680 MiB,33.6 MiB,123 MiB,34.7 MiB,9.70 MiB
2025-12-09 00:20:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,235 MiB,1.26 GiB,25.3 MiB,66.5 MiB,8.45 GiB,26.2 MiB,564 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.5 MiB,189 MiB,9.76 MiB,24.9 MiB,94.3 MiB,106 MiB,540 MiB,13.0 MiB,24.5 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,725 MiB,1017 MiB,1021 MiB,1014 MiB,815 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:22:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,236 MiB,1.26 GiB,25.3 MiB,66.5 MiB,8.45 GiB,17.7 MiB,586 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.8 MiB,189 MiB,9.97 MiB,25.0 MiB,96.3 MiB,104 MiB,540 MiB,13.3 MiB,25.1 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,737 MiB,1014 MiB,1023 MiB,1000 MiB,815 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:24:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,238 MiB,1.26 GiB,24.5 MiB,66.5 MiB,8.45 GiB,5.60 MiB,635 MiB,18.8 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.6 MiB,189 MiB,9.82 MiB,24.9 MiB,99.3 MiB,101 MiB,540 MiB,14.3 MiB,26.3 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,726 MiB,996 MiB,1008 MiB,951 MiB,815 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:26:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,239 MiB,1.26 GiB,25.7 MiB,66.5 MiB,8.45 GiB,2.77 MiB,676 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.7 MiB,189 MiB,10.0 MiB,25.0 MiB,96.1 MiB,100 MiB,550 MiB,13.0 MiB,25.4 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,738 MiB,1020 MiB,1.00 GiB,1014 MiB,823 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:28:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,240 MiB,1.26 GiB,24.7 MiB,66.5 MiB,8.45 GiB,2.77 MiB,652 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.8 MiB,189 MiB,10.3 MiB,25.0 MiB,96.2 MiB,103 MiB,550 MiB,13.2 MiB,25.2 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,740 MiB,1017 MiB,1.00 GiB,1012 MiB,812 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:30:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,242 MiB,1.26 GiB,24.0 MiB,66.5 MiB,8.45 GiB,2.90 MiB,621 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.5 MiB,189 MiB,10.1 MiB,24.9 MiB,97.5 MiB,107 MiB,550 MiB,13.6 MiB,26.0 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,735 MiB,1017 MiB,1.00 GiB,1011 MiB,821 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:32:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,244 MiB,1.26 GiB,23.0 MiB,66.5 MiB,8.45 GiB,2.63 MiB,622 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.5 MiB,189 MiB,9.92 MiB,25.0 MiB,95.6 MiB,106 MiB,550 MiB,12.8 MiB,26.1 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,735 MiB,1017 MiB,1023 MiB,1010 MiB,807 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:34:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,245 MiB,1.26 GiB,23.1 MiB,66.5 MiB,8.45 GiB,2.63 MiB,625 MiB,18.8 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.6 MiB,188 MiB,10.1 MiB,25.0 MiB,97.8 MiB,102 MiB,540 MiB,13.4 MiB,24.2 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,734 MiB,1.01 GiB,1022 MiB,1010 MiB,820 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:36:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,246 MiB,1.26 GiB,24 MiB,66.5 MiB,8.45 GiB,30.5 MiB,627 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.5 MiB,188 MiB,9.77 MiB,23.6 MiB,94.1 MiB,102 MiB,540 MiB,13.3 MiB,24.5 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,729 MiB,1.01 GiB,1.01 GiB,1007 MiB,837 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:38:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,247 MiB,1.26 GiB,24.0 MiB,66.5 MiB,8.45 GiB,31.1 MiB,696 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.3 MiB,189 MiB,9.86 MiB,24.9 MiB,98.6 MiB,104 MiB,540 MiB,13.8 MiB,25.3 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,744 MiB,1007 MiB,1.01 GiB,1016 MiB,680 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:40:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,248 MiB,1.26 GiB,23.3 MiB,66.5 MiB,8.45 GiB,2.85 MiB,736 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.5 MiB,189 MiB,9.90 MiB,23.5 MiB,96.5 MiB,103 MiB,540 MiB,13.2 MiB,23.8 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,727 MiB,1012 MiB,1022 MiB,1003 MiB,812 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:42:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,253 MiB,1.26 GiB,25.1 MiB,66.5 MiB,8.45 GiB,2.82 MiB,709 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.5 MiB,189 MiB,10.1 MiB,23.8 MiB,97.5 MiB,103 MiB,540 MiB,13.7 MiB,23.7 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,744 MiB,1011 MiB,1019 MiB,1013 MiB,819 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:44:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,255 MiB,1.26 GiB,24.9 MiB,66.5 MiB,8.45 GiB,19.8 MiB,709 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.5 MiB,188 MiB,9.63 MiB,25.1 MiB,97.0 MiB,106 MiB,540 MiB,12.9 MiB,24.6 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,741 MiB,1019 MiB,1012 MiB,1019 MiB,681 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:46:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,255 MiB,1.26 GiB,22.6 MiB,66.5 MiB,8.45 GiB,34.6 MiB,713 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.4 MiB,189 MiB,9.76 MiB,24.1 MiB,96.3 MiB,104 MiB,540 MiB,13.3 MiB,25.3 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,736 MiB,1013 MiB,1008 MiB,1020 MiB,831 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:48:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,257 MiB,1.26 GiB,23.2 MiB,66.5 MiB,8.45 GiB,19.4 MiB,716 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.5 MiB,189 MiB,9.52 MiB,24.7 MiB,97.1 MiB,108 MiB,541 MiB,13.7 MiB,25.4 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,728 MiB,1007 MiB,1022 MiB,1013 MiB,780 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:50:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,258 MiB,1.26 GiB,23.2 MiB,66.5 MiB,8.45 GiB,15.3 MiB,720 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.2 MiB,189 MiB,9.63 MiB,25.0 MiB,93.6 MiB,103 MiB,541 MiB,13.5 MiB,25.4 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,726 MiB,1016 MiB,1024 MiB,1020 MiB,813 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:52:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,259 MiB,1.26 GiB,24.1 MiB,66.5 MiB,8.45 GiB,45.1 MiB,731 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.5 MiB,188 MiB,9.74 MiB,24.9 MiB,95.8 MiB,107 MiB,541 MiB,13.0 MiB,24.0 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,732 MiB,1023 MiB,1024 MiB,1014 MiB,780 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:54:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,261 MiB,1.26 GiB,23.3 MiB,66.5 MiB,8.45 GiB,32.6 MiB,778 MiB,18.8 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.3 MiB,189 MiB,9.88 MiB,25.0 MiB,94.2 MiB,109 MiB,541 MiB,12.4 MiB,24.7 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,724 MiB,1021 MiB,1007 MiB,1011 MiB,814 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:56:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,262 MiB,1.26 GiB,24.1 MiB,66.5 MiB,8.45 GiB,2.70 MiB,759 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.8 MiB,189 MiB,9.56 MiB,24.9 MiB,95.6 MiB,102 MiB,548 MiB,13.6 MiB,25.4 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,743 MiB,1.01 GiB,1008 MiB,1004 MiB,815 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 00:58:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,262 MiB,1.26 GiB,23.5 MiB,66.5 MiB,8.45 GiB,12.4 MiB,736 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.7 MiB,189 MiB,9.91 MiB,25.1 MiB,97.9 MiB,103 MiB,548 MiB,13.9 MiB,25.3 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,739 MiB,1.00 GiB,1007 MiB,1004 MiB,818 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:00:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,264 MiB,1.26 GiB,22.7 MiB,66.5 MiB,8.45 GiB,21.2 MiB,709 MiB,18.8 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.7 MiB,188 MiB,10.1 MiB,24.9 MiB,95.6 MiB,108 MiB,548 MiB,12.8 MiB,25.3 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,736 MiB,1017 MiB,1007 MiB,1015 MiB,820 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:02:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,265 MiB,1.26 GiB,23.4 MiB,66.5 MiB,8.45 GiB,2.97 MiB,709 MiB,19.4 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,157 MiB,159 MiB,164 MiB,332 MiB,175 MiB,165 MiB,29.9 MiB,189 MiB,9.95 MiB,25.2 MiB,98 MiB,103 MiB,548 MiB,13.7 MiB,25.4 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,731 MiB,1014 MiB,1004 MiB,1013 MiB,814 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:04:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,268 MiB,1.26 GiB,24.0 MiB,66.5 MiB,8.45 GiB,2.93 MiB,736 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,345 MiB,159 MiB,164 MiB,512 MiB,348 MiB,165 MiB,29.7 MiB,189 MiB,10.1 MiB,25.0 MiB,97.0 MiB,102 MiB,539 MiB,13.7 MiB,25.4 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,729 MiB,1015 MiB,1004 MiB,1006 MiB,683 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:06:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.87 GiB,,,,,,,,,,,,269 MiB,1.26 GiB,23.5 MiB,66.5 MiB,8.45 GiB,19.2 MiB,749 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,389 MiB,159 MiB,164 MiB,546 MiB,377 MiB,165 MiB,29.4 MiB,189 MiB,9.70 MiB,23.8 MiB,98.5 MiB,108 MiB,538 MiB,13.6 MiB,24.7 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,728 MiB,1003 MiB,1001 MiB,1001 MiB,805 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:08:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.88 GiB,,,,,,,,,,,,269 MiB,1.26 GiB,25.0 MiB,66.3 MiB,8.45 GiB,4.63 MiB,784 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,413 MiB,159 MiB,164 MiB,564 MiB,399 MiB,165 MiB,29.3 MiB,189 MiB,9.85 MiB,24.8 MiB,97.1 MiB,104 MiB,538 MiB,13.4 MiB,24.8 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,732 MiB,1.00 GiB,1009 MiB,1016 MiB,681 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:10:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.88 GiB,,,,,,,,,,,,271 MiB,1.26 GiB,23.6 MiB,66.3 MiB,8.45 GiB,6.48 MiB,699 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,441 MiB,159 MiB,164 MiB,555 MiB,410 MiB,165 MiB,29.8 MiB,189 MiB,9.90 MiB,25.0 MiB,98.2 MiB,106 MiB,556 MiB,13.6 MiB,24.8 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,723 MiB,1008 MiB,1001 MiB,1005 MiB,682 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:12:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.87 GiB,,3.88 GiB,,,,,,,,,,,,272 MiB,1.26 GiB,23.6 MiB,66.3 MiB,8.45 GiB,26.8 MiB,676 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,466 MiB,159 MiB,164 MiB,550 MiB,429 MiB,165 MiB,29.5 MiB,189 MiB,9.95 MiB,23.8 MiB,98.6 MiB,106 MiB,556 MiB,13.5 MiB,25.4 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,719 MiB,1008 MiB,1001 MiB,1015 MiB,812 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:14:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.88 GiB,,,,,,,,,,,,273 MiB,1.26 GiB,24.2 MiB,66.3 MiB,8.45 GiB,26.4 MiB,691 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,486 MiB,159 MiB,164 MiB,550 MiB,570 MiB,165 MiB,29.9 MiB,189 MiB,9.84 MiB,24.9 MiB,96.3 MiB,107 MiB,556 MiB,13.7 MiB,25.4 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,719 MiB,1006 MiB,1000 MiB,1012 MiB,782 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:16:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.86 GiB,,3.88 GiB,,,,,,,,,,,,273 MiB,1.26 GiB,24.0 MiB,66.3 MiB,8.45 GiB,9.33 MiB,700 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,516 MiB,159 MiB,164 MiB,554 MiB,612 MiB,165 MiB,29.7 MiB,189 MiB,10.3 MiB,24.9 MiB,97.4 MiB,108 MiB,556 MiB,14.1 MiB,26.4 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,730 MiB,1018 MiB,789 MiB,1005 MiB,814 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:18:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.87 GiB,,3.87 GiB,,,,,,,,,,,,275 MiB,1.26 GiB,25.2 MiB,66.3 MiB,8.45 GiB,17.8 MiB,698 MiB,18.7 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,532 MiB,159 MiB,164 MiB,554 MiB,661 MiB,165 MiB,29.6 MiB,189 MiB,10.4 MiB,25.0 MiB,97.1 MiB,101 MiB,556 MiB,14.0 MiB,24.0 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,725 MiB,1021 MiB,946 MiB,1004 MiB,683 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:20:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.87 GiB,,3.88 GiB,,,,,,,,,,,,276 MiB,1.26 GiB,23.4 MiB,66.3 MiB,8.45 GiB,9.41 MiB,675 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,558 MiB,159 MiB,164 MiB,554 MiB,175 MiB,165 MiB,29.7 MiB,189 MiB,10.4 MiB,24.9 MiB,98.4 MiB,103 MiB,556 MiB,13.1 MiB,23.4 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,720 MiB,1011 MiB,982 MiB,1004 MiB,683 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:22:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.87 GiB,,3.88 GiB,,,,,,,,,,,,276 MiB,1.26 GiB,24.6 MiB,66.3 MiB,8.45 GiB,10.1 MiB,700 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,573 MiB,159 MiB,164 MiB,554 MiB,175 MiB,165 MiB,29.7 MiB,189 MiB,9.88 MiB,25.0 MiB,96.5 MiB,101 MiB,556 MiB,13.2 MiB,24.4 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,725 MiB,1.04 GiB,1.01 GiB,1020 MiB,809 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:24:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.87 GiB,,3.88 GiB,,,,,,,,,,,,277 MiB,1.26 GiB,23.2 MiB,66.6 MiB,8.45 GiB,24.8 MiB,781 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,590 MiB,159 MiB,164 MiB,554 MiB,175 MiB,165 MiB,29.5 MiB,188 MiB,10.1 MiB,23.9 MiB,97.6 MiB,105 MiB,556 MiB,13.0 MiB,25.2 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,722 MiB,1017 MiB,1002 MiB,1024 MiB,815 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:26:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.88 GiB,,3.88 GiB,,,,,,,,,,,,279 MiB,1.26 GiB,23.9 MiB,66.3 MiB,8.45 GiB,8.52 MiB,760 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,605 MiB,159 MiB,164 MiB,554 MiB,175 MiB,165 MiB,29.7 MiB,189 MiB,9.86 MiB,24.8 MiB,99.0 MiB,110 MiB,556 MiB,13.3 MiB,25.7 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,753 MiB,1023 MiB,1005 MiB,1009 MiB,816 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-09 01:28:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.88 GiB,,3.88 GiB,,,,,,,,,,,,278 MiB,1.26 GiB,23.9 MiB,66.3 MiB,8.45 GiB,18.4 MiB,764 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,141 MiB,624 MiB,159 MiB,164 MiB,333 MiB,175 MiB,165 MiB,29.6 MiB,188 MiB,9.69 MiB,24.9 MiB,96.6 MiB,104 MiB,556 MiB,13.2 MiB,25.7 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.2 MiB,750 MiB,1023 MiB,1004 MiB,1009 MiB,782 MiB,33.6 MiB,123 MiB,34.7 MiB,9.58 MiB
